l2bn,l2ts,batchTimestamp,delay,batchPosterAddress,batchNumber,batchDataGas,l1BaseFeeWei
160386532,1702661091,1702660523,-568,0xad8663715b08f41a3aec47cc,445542,1576904,140808747164
160386533,1702661091,1702660523,-568,0xad8663715b08f41a3aec47cc,445543,1577218,140808747164
160386534,1702661091,1702660523,-568,0xad8663715b08f41a3aec47cc,445544,1580270,140808747164
160386535,1702661091,1702660523,-568,0xad8663715b08f41a3aec47cc,445545,1609608,140808747164
160386537,1702661091,1702660559,-532,0xad8663715b08f41a3aec47cc,445546,1597618,140235954221
160386538,1702661091,1702660559,-532,0xad8663715b08f41a3aec47cc,445547,1546558,140235954221
160386539,1702661091,1702660559,-532,0xad8663715b08f41a3aec47cc,445548,1615494,140235954221
160386540,1702661091,1702660559,-532,0xad8663715b08f41a3aec47cc,445549,1513344,140235954221
160386541,1702661091,1702660559,-532,0xad8663715b08f41a3aec47cc,445550,1567572,140235954221
160386542,1702661091,1702660559,-532,0xad8663715b08f41a3aec47cc,445551,1553518,140235954221
160386543,1702661091,1702660559,-532,0xad8663715b08f41a3aec47cc,445552,1535414,140235954221
160386544,1702661091,1702660559,-532,0xad8663715b08f41a3aec47cc,445553,1573152,140235954221
160386546,1702661091,1702660595,-496,0xad8663715b08f41a3aec47cc,445554,1600808,141966084177
160386547,1702661091,1702660595,-496,0xad8663715b08f41a3aec47cc,445555,1552782,141966084177
160386548,1702661091,1702660595,-496,0xad8663715b08f41a3aec47cc,445556,1596050,141966084177
160386549,1702661091,1702660595,-496,0xad8663715b08f41a3aec47cc,445557,1570118,141966084177
160386550,1702661091,1702660619,-472,0xad8663715b08f41a3aec47cc,445558,1610330,140809961381
160386551,1702661091,1702660619,-472,0xad8663715b08f41a3aec47cc,445559,1591242,140809961381
160386552,1702661091,1702660619,-472,0xad8663715b08f41a3aec47cc,445560,1591906,140809961381
160386553,1702661091,1702660619,-472,0xad8663715b08f41a3aec47cc,445561,1555984,140809961381
160386554,1702661091,1702660619,-472,0xad8663715b08f41a3aec47cc,445562,1614380,140809961381
160386555,1702661091,1702660619,-472,0xad8663715b08f41a3aec47cc,445563,1564802,140809961381
160386556,1702661091,1702660619,-472,0xad8663715b08f41a3aec47cc,445564,1556132,140809961381
160386557,1702661091,1702660619,-472,0xad8663715b08f41a3aec47cc,445565,1578670,140809961381
160386558,1702661091,1702660619,-472,0xad8663715b08f41a3aec47cc,445566,1554534,140809961381
160386559,1702661091,1702660619,-472,0xad8663715b08f41a3aec47cc,445567,1531376,140809961381
160386560,1702661091,1702660619,-472,0xad8663715b08f41a3aec47cc,445568,1565484,140809961381
160386561,1702661091,1702660619,-472,0xad8663715b08f41a3aec47cc,445569,1561878,140809961381
160386562,1702661091,1702660619,-472,0xad8663715b08f41a3aec47cc,445570,1503138,140809961381
160386563,1702661091,1702660619,-472,0xad8663715b08f41a3aec47cc,445571,1565152,140809961381
160386565,1702661091,1702660655,-436,0xad8663715b08f41a3aec47cc,445572,1512562,144211234459
160386566,1702661091,1702660667,-424,0xad8663715b08f41a3aec47cc,445573,1610100,136490746619
160386567,1702661091,1702660667,-424,0xad8663715b08f41a3aec47cc,445574,1544114,136490746619
160386568,1702661091,1702660667,-424,0xad8663715b08f41a3aec47cc,445575,1570680,136490746619
160386569,1702661091,1702660667,-424,0xad8663715b08f41a3aec47cc,445576,1566452,136490746619
160386570,1702661091,1702660667,-424,0xad8663715b08f41a3aec47cc,445577,1539152,136490746619
160386571,1702661091,1702660667,-424,0xad8663715b08f41a3aec47cc,445578,1587548,136490746619
160386572,1702661091,1702660667,-424,0xad8663715b08f41a3aec47cc,445579,1575926,136490746619
160386573,1702661091,1702660667,-424,0xad8663715b08f41a3aec47cc,445580,1575614,136490746619
160386574,1702661091,1702660667,-424,0xad8663715b08f41a3aec47cc,445581,1601594,136490746619
160386575,1702661091,1702660667,-424,0xad8663715b08f41a3aec47cc,445582,1540174,136490746619
160386576,1702661091,1702660667,-424,0xad8663715b08f41a3aec47cc,445583,1593004,136490746619
160386577,1702661091,1702660667,-424,0xad8663715b08f41a3aec47cc,445584,1604280,136490746619
160386578,1702661091,1702660667,-424,0xad8663715b08f41a3aec47cc,445585,1602076,136490746619
160386580,1702661091,1702660703,-388,0xad8663715b08f41a3aec47cc,445586,1560578,144686383122
160386581,1702661091,1702660715,-376,0xad8663715b08f41a3aec47cc,445587,1594182,138400782226
160386582,1702661091,1702660715,-376,0xad8663715b08f41a3aec47cc,445588,1542216,138400782226
160386583,1702661091,1702660715,-376,0xad8663715b08f41a3aec47cc,445589,1567330,138400782226
160386584,1702661091,1702660715,-376,0xad8663715b08f41a3aec47cc,445590,1534394,138400782226
160386585,1702661091,1702660715,-376,0xad8663715b08f41a3aec47cc,445591,1614690,138400782226
160386586,1702661091,1702660715,-376,0xad8663715b08f41a3aec47cc,445592,1522372,138400782226
160386587,1702661091,1702660715,-376,0xad8663715b08f41a3aec47cc,445593,1549256,138400782226
160386588,1702661091,1702660715,-376,0xad8663715b08f41a3aec47cc,445594,1585750,138400782226
160386589,1702661091,1702660715,-376,0xad8663715b08f41a3aec47cc,445595,1533744,138400782226
160386590,1702661091,1702660715,-376,0xad8663715b08f41a3aec47cc,445596,1528340,138400782226
160386591,1702661091,1702660715,-376,0xad8663715b08f41a3aec47cc,445597,1587136,138400782226
160386592,1702661091,1702660715,-376,0xad8663715b08f41a3aec47cc,445598,1573972,138400782226
160386593,1702661091,1702660715,-376,0xad8663715b08f41a3aec47cc,445599,1587396,138400782226
160386594,1702661091,1702660715,-376,0xad8663715b08f41a3aec47cc,445600,1567890,138400782226
160386596,1702661091,1702660751,-340,0xad8663715b08f41a3aec47cc,445601,1566130,142984830266
160386597,1702661091,1702660763,-328,0xad8663715b08f41a3aec47cc,445602,1596080,138749307410
160386598,1702661091,1702660763,-328,0xad8663715b08f41a3aec47cc,445603,1597684,138749307410
160386599,1702661091,1702660763,-328,0xad8663715b08f41a3aec47cc,445604,1613536,138749307410
160386600,1702661091,1702660763,-328,0xad8663715b08f41a3aec47cc,445605,1551896,138749307410
160386601,1702661091,1702660763,-328,0xad8663715b08f41a3aec47cc,445606,1573204,138749307410
160386602,1702661091,1702660763,-328,0xad8663715b08f41a3aec47cc,445607,1553714,138749307410
160386603,1702661091,1702660763,-328,0xad8663715b08f41a3aec47cc,445608,1605862,138749307410
160386604,1702661091,1702660763,-328,0xad8663715b08f41a3aec47cc,445609,1581882,138749307410
160386605,1702661091,1702660763,-328,0xad8663715b08f41a3aec47cc,445610,1587530,138749307410
160386606,1702661091,1702660763,-328,0xad8663715b08f41a3aec47cc,445611,1578216,138749307410
160386607,1702661091,1702660763,-328,0xad8663715b08f41a3aec47cc,445612,1571856,138749307410
160386608,1702661091,1702660763,-328,0xad8663715b08f41a3aec47cc,445613,1527078,138749307410
160386609,1702661091,1702660763,-328,0xad8663715b08f41a3aec47cc,445614,1560220,138749307410
160386610,1702661091,1702660763,-328,0xad8663715b08f41a3aec47cc,445615,1597046,138749307410
160386611,1702661091,1702660787,-304,0xad8663715b08f41a3aec47cc,445616,1591604,161244653090
160386612,1702661091,1702660811,-280,0xad8663715b08f41a3aec47cc,445617,1535058,144972932193
160386613,1702661091,1702660823,-268,0xad8663715b08f41a3aec47cc,445618,1584664,142956861280
160386614,1702661091,1702660823,-268,0xad8663715b08f41a3aec47cc,445619,1545982,142956861280
160386615,1702661091,1702660823,-268,0xad8663715b08f41a3aec47cc,445620,1569294,142956861280
160386736,1702661491,1702660835,-656,0xad8663715b08f41a3aec47cc,445621,1595140,138230489437
160386737,1702661491,1702660835,-656,0xad8663715b08f41a3aec47cc,445622,1540274,138230489437
160386738,1702661491,1702660835,-656,0xad8663715b08f41a3aec47cc,445623,1540752,138230489437
160386739,1702661491,1702660835,-656,0xad8663715b08f41a3aec47cc,445624,1604698,138230489437
160386740,1702661491,1702660835,-656,0xad8663715b08f41a3aec47cc,445625,1599792,138230489437
160386741,1702661491,1702660835,-656,0xad8663715b08f41a3aec47cc,445626,1570506,138230489437
160386742,1702661491,1702660835,-656,0xad8663715b08f41a3aec47cc,445627,1599496,138230489437
160386743,1702661491,1702660835,-656,0xad8663715b08f41a3aec47cc,445628,1585134,138230489437
160386744,1702661491,1702660835,-656,0xad8663715b08f41a3aec47cc,445629,1563604,138230489437
160386745,1702661491,1702660835,-656,0xad8663715b08f41a3aec47cc,445630,1596130,138230489437
160386746,1702661491,1702660835,-656,0xad8663715b08f41a3aec47cc,445631,1562204,138230489437
160386747,1702661491,1702660835,-656,0xad8663715b08f41a3aec47cc,445632,1598078,138230489437
160386748,1702661491,1702660871,-620,0xad8663715b08f41a3aec47cc,445633,1569706,140043911972
160386749,1702661491,1702660871,-620,0xad8663715b08f41a3aec47cc,445634,1596846,140043911972
160386750,1702661491,1702660871,-620,0xad8663715b08f41a3aec47cc,445635,1527364,140043911972
160386751,1702661491,1702660871,-620,0xad8663715b08f41a3aec47cc,445636,1571614,140043911972
160386752,1702661491,1702660871,-620,0xad8663715b08f41a3aec47cc,445637,1575782,140043911972
160386753,1702661491,1702660871,-620,0xad8663715b08f41a3aec47cc,445638,1565352,140043911972
160386754,1702661491,1702660871,-620,0xad8663715b08f41a3aec47cc,445639,1588014,140043911972
160386755,1702661491,1702660871,-620,0xad8663715b08f41a3aec47cc,445640,1528686,140043911972
160386756,1702661491,1702660871,-620,0xad8663715b08f41a3aec47cc,445641,1546108,140043911972
160386757,1702661491,1702660871,-620,0xad8663715b08f41a3aec47cc,445642,1541756,140043911972
160386758,1702661491,1702660871,-620,0xad8663715b08f41a3aec47cc,445643,1585328,140043911972
160386759,1702661491,1702660871,-620,0xad8663715b08f41a3aec47cc,445644,1507704,140043911972
160386760,1702661491,1702660871,-620,0xad8663715b08f41a3aec47cc,445645,1590600,140043911972
160386761,1702661491,1702660895,-596,0xad8663715b08f41a3aec47cc,445646,1598142,149755649168
160386762,1702661491,1702660919,-572,0xad8663715b08f41a3aec47cc,445647,1580878,133052382438
160386763,1702661491,1702660919,-572,0xad8663715b08f41a3aec47cc,445648,1609514,133052382438
160386764,1702661491,1702660919,-572,0xad8663715b08f41a3aec47cc,445649,1554368,133052382438
160386765,1702661491,1702660919,-572,0xad8663715b08f41a3aec47cc,445650,1585292,133052382438
160386766,1702661491,1702660919,-572,0xad8663715b08f41a3aec47cc,445651,1554216,133052382438
160386767,1702661491,1702660919,-572,0xad8663715b08f41a3aec47cc,445652,1591316,133052382438
160386768,1702661491,1702660919,-572,0xad8663715b08f41a3aec47cc,445653,1604436,133052382438
160386769,1702661491,1702660919,-572,0xad8663715b08f41a3aec47cc,445654,1601158,133052382438
160386770,1702661491,1702660919,-572,0xad8663715b08f41a3aec47cc,445655,1611644,133052382438
160386771,1702661491,1702660919,-572,0xad8663715b08f41a3aec47cc,445656,1537168,133052382438
160386772,1702661491,1702660919,-572,0xad8663715b08f41a3aec47cc,445657,1581520,133052382438
160386773,1702661491,1702660919,-572,0xad8663715b08f41a3aec47cc,445658,1544632,133052382438
160386774,1702661491,1702660955,-536,0xad8663715b08f41a3aec47cc,445659,1574370,141637657365
160386775,1702661491,1702660955,-536,0xad8663715b08f41a3aec47cc,445660,1498822,141637657365
160386776,1702661491,1702660955,-536,0xad8663715b08f41a3aec47cc,445661,1560994,141637657365
160386777,1702661491,1702660955,-536,0xad8663715b08f41a3aec47cc,445662,1530770,141637657365
160386778,1702661491,1702660955,-536,0xad8663715b08f41a3aec47cc,445663,1606604,141637657365
160386779,1702661491,1702660955,-536,0xad8663715b08f41a3aec47cc,445664,1589062,141637657365
160386780,1702661491,1702660955,-536,0xad8663715b08f41a3aec47cc,445665,1587408,141637657365
160386781,1702661491,1702660955,-536,0xad8663715b08f41a3aec47cc,445666,1538554,141637657365
160386782,1702661491,1702660955,-536,0xad8663715b08f41a3aec47cc,445667,1589636,141637657365
160386783,1702661491,1702660955,-536,0xad8663715b08f41a3aec47cc,445668,1521676,141637657365
160386784,1702661491,1702660955,-536,0xad8663715b08f41a3aec47cc,445669,1588956,141637657365
160386785,1702661491,1702660955,-536,0xad8663715b08f41a3aec47cc,445670,1535866,141637657365
160386786,1702661491,1702660991,-500,0xad8663715b08f41a3aec47cc,445671,1610734,140055754543
160386787,1702661491,1702660991,-500,0xad8663715b08f41a3aec47cc,445672,1551782,140055754543
160386788,1702661491,1702660991,-500,0xad8663715b08f41a3aec47cc,445673,1544532,140055754543
160386789,1702661491,1702660991,-500,0xad8663715b08f41a3aec47cc,445674,1589312,140055754543
160386790,1702661491,1702660991,-500,0xad8663715b08f41a3aec47cc,445675,1607404,140055754543
160386791,1702661491,1702660991,-500,0xad8663715b08f41a3aec47cc,445676,1565006,140055754543
160386792,1702661491,1702660991,-500,0xad8663715b08f41a3aec47cc,445677,1586380,140055754543
160386793,1702661491,1702660991,-500,0xad8663715b08f41a3aec47cc,445678,1588822,140055754543
160386794,1702661491,1702660991,-500,0xad8663715b08f41a3aec47cc,445679,1612934,140055754543
160386795,1702661491,1702660991,-500,0xad8663715b08f41a3aec47cc,445680,1589662,140055754543
160386796,1702661491,1702660991,-500,0xad8663715b08f41a3aec47cc,445681,1605238,140055754543
160386797,1702661491,1702660991,-500,0xad8663715b08f41a3aec47cc,445682,1578878,140055754543
160386798,1702661491,1702660991,-500,0xad8663715b08f41a3aec47cc,445683,1611328,140055754543
160386799,1702661491,1702660991,-500,0xad8663715b08f41a3aec47cc,445684,1589796,140055754543
160386800,1702661491,1702661027,-464,0xad8663715b08f41a3aec47cc,445685,1541118,147084116298
160386801,1702661491,1702661039,-452,0xad8663715b08f41a3aec47cc,445686,1583218,143710326579
160386802,1702661491,1702661039,-452,0xad8663715b08f41a3aec47cc,445687,1541190,143710326579
160386803,1702661491,1702661051,-440,0xad8663715b08f41a3aec47cc,445688,1598580,138847027813
160386804,1702661491,1702661051,-440,0xad8663715b08f41a3aec47cc,445689,1553164,138847027813
160386805,1702661491,1702661051,-440,0xad8663715b08f41a3aec47cc,445690,1576718,138847027813
160386806,1702661491,1702661051,-440,0xad8663715b08f41a3aec47cc,445691,1556626,138847027813
160386807,1702661491,1702661051,-440,0xad8663715b08f41a3aec47cc,445692,1570832,138847027813
160386808,1702661491,1702661051,-440,0xad8663715b08f41a3aec47cc,445693,1588040,138847027813
160386809,1702661491,1702661051,-440,0xad8663715b08f41a3aec47cc,445694,1560196,138847027813
160386810,1702661491,1702661051,-440,0xad8663715b08f41a3aec47cc,445695,1560364,138847027813
160386811,1702661491,1702661051,-440,0xad8663715b08f41a3aec47cc,445696,1566864,138847027813
160386812,1702661491,1702661051,-440,0xad8663715b08f41a3aec47cc,445697,1568364,138847027813
160386813,1702661491,1702661051,-440,0xad8663715b08f41a3aec47cc,445698,1528646,138847027813
160386814,1702661491,1702661051,-440,0xad8663715b08f41a3aec47cc,445699,1469062,138847027813
160386815,1702661491,1702661075,-416,0xad8663715b08f41a3aec47cc,445700,1548792,147805606956
160386816,1702661491,1702661111,-380,0xad8663715b08f41a3aec47cc,445701,1592324,139614029127
160386817,1702661491,1702661111,-380,0xad8663715b08f41a3aec47cc,445702,1525066,139614029127
160386818,1702661491,1702661111,-380,0xad8663715b08f41a3aec47cc,445703,1575676,139614029127
160386819,1702661491,1702661111,-380,0xad8663715b08f41a3aec47cc,445704,1583202,139614029127
160386820,1702661491,1702661111,-380,0xad8663715b08f41a3aec47cc,445705,1540866,139614029127
160386821,1702661491,1702661111,-380,0xad8663715b08f41a3aec47cc,445706,1554772,139614029127
160386822,1702661491,1702661111,-380,0xad8663715b08f41a3aec47cc,445707,1564940,139614029127
160386823,1702661491,1702661111,-380,0xad8663715b08f41a3aec47cc,445708,1535304,139614029127
160386824,1702661491,1702661111,-380,0xad8663715b08f41a3aec47cc,445709,1563484,139614029127
160386825,1702661491,1702661111,-380,0xad8663715b08f41a3aec47cc,445710,1545122,139614029127
160386826,1702661491,1702661111,-380,0xad8663715b08f41a3aec47cc,445711,1554390,139614029127
160386827,1702661491,1702661111,-380,0xad8663715b08f41a3aec47cc,445712,1526376,139614029127
160386829,1702661491,1702661135,-356,0xad8663715b08f41a3aec47cc,445713,1567968,156482865361
160386830,1702661491,1702661147,-344,0xad8663715b08f41a3aec47cc,445714,1545292,146529626660
160386831,1702661491,1702661147,-344,0xad8663715b08f41a3aec47cc,445715,1551200,146529626660
160386833,1702661491,1702661171,-320,0xad8663715b08f41a3aec47cc,445716,1557974,138025349024
160386834,1702661491,1702661171,-320,0xad8663715b08f41a3aec47cc,445717,1557418,138025349024
160386835,1702661491,1702661171,-320,0xad8663715b08f41a3aec47cc,445718,1569608,138025349024
160386836,1702661491,1702661171,-320,0xad8663715b08f41a3aec47cc,445719,1601178,138025349024
160386837,1702661491,1702661171,-320,0xad8663715b08f41a3aec47cc,445720,1551272,138025349024
160386838,1702661491,1702661171,-320,0xad8663715b08f41a3aec47cc,445721,1565498,138025349024
160386839,1702661491,1702661171,-320,0xad8663715b08f41a3aec47cc,445722,1609434,138025349024
160386840,1702661491,1702661171,-320,0xad8663715b08f41a3aec47cc,445723,1510124,138025349024
160386841,1702661491,1702661171,-320,0xad8663715b08f41a3aec47cc,445724,1550674,138025349024
160386842,1702661491,1702661171,-320,0xad8663715b08f41a3aec47cc,445725,1550342,138025349024
160386843,1702661491,1702661171,-320,0xad8663715b08f41a3aec47cc,445726,1573872,138025349024
160386844,1702661491,1702661171,-320,0xad8663715b08f41a3aec47cc,445727,1569296,138025349024
160386845,1702661491,1702661171,-320,0xad8663715b08f41a3aec47cc,445728,1548056,138025349024
160386846,1702661491,1702661171,-320,0xad8663715b08f41a3aec47cc,445729,1614500,138025349024
160386847,1702661491,1702661207,-284,0xad8663715b08f41a3aec47cc,445730,1612516,139418713213
160386848,1702661491,1702661207,-284,0xad8663715b08f41a3aec47cc,445731,1535932,139418713213
160386849,1702661491,1702661207,-284,0xad8663715b08f41a3aec47cc,445732,1535204,139418713213
160386850,1702661491,1702661207,-284,0xad8663715b08f41a3aec47cc,445733,1599236,139418713213
160386851,1702661491,1702661207,-284,0xad8663715b08f41a3aec47cc,445734,1594734,139418713213
160386852,1702661491,1702661207,-284,0xad8663715b08f41a3aec47cc,445735,1558780,139418713213
160386853,1702661491,1702661207,-284,0xad8663715b08f41a3aec47cc,445736,1561994,139418713213
160386854,1702661491,1702661207,-284,0xad8663715b08f41a3aec47cc,445737,1581468,139418713213
160386855,1702661491,1702661207,-284,0xad8663715b08f41a3aec47cc,445738,1606008,139418713213
160386856,1702661491,1702661207,-284,0xad8663715b08f41a3aec47cc,445739,1602688,139418713213
160386857,1702661491,1702661207,-284,0xad8663715b08f41a3aec47cc,445740,1548512,139418713213
160386898,1702661873,1702661231,-642,0xad8663715b08f41a3aec47cc,445741,1597022,137212758299
160386899,1702661873,1702661231,-642,0xad8663715b08f41a3aec47cc,445742,1580274,137212758299
160386900,1702661873,1702661231,-642,0xad8663715b08f41a3aec47cc,445743,1578208,137212758299
160386901,1702661873,1702661231,-642,0xad8663715b08f41a3aec47cc,445744,1547624,137212758299
160386902,1702661873,1702661231,-642,0xad8663715b08f41a3aec47cc,445745,1591524,137212758299
160386903,1702661873,1702661231,-642,0xad8663715b08f41a3aec47cc,445746,1549888,137212758299
160386904,1702661873,1702661231,-642,0xad8663715b08f41a3aec47cc,445747,1608996,137212758299
160386905,1702661873,1702661231,-642,0xad8663715b08f41a3aec47cc,445748,1577444,137212758299
160386906,1702661873,1702661231,-642,0xad8663715b08f41a3aec47cc,445749,1536948,137212758299
160386907,1702661873,1702661231,-642,0xad8663715b08f41a3aec47cc,445750,1584060,137212758299
160386908,1702661873,1702661231,-642,0xad8663715b08f41a3aec47cc,445751,1604726,137212758299
160386909,1702661873,1702661255,-618,0xad8663715b08f41a3aec47cc,445752,1581120,138963707722
160386910,1702661873,1702661255,-618,0xad8663715b08f41a3aec47cc,445753,1604734,138963707722
160386911,1702661873,1702661255,-618,0xad8663715b08f41a3aec47cc,445754,1558014,138963707722
160386912,1702661873,1702661255,-618,0xad8663715b08f41a3aec47cc,445755,1607268,138963707722
160386913,1702661873,1702661255,-618,0xad8663715b08f41a3aec47cc,445756,1544012,138963707722
160386914,1702661873,1702661255,-618,0xad8663715b08f41a3aec47cc,445757,1598774,138963707722
160386915,1702661873,1702661255,-618,0xad8663715b08f41a3aec47cc,445758,1561664,138963707722
160386916,1702661873,1702661255,-618,0xad8663715b08f41a3aec47cc,445759,1554082,138963707722
160386917,1702661873,1702661255,-618,0xad8663715b08f41a3aec47cc,445760,1560004,138963707722
160386918,1702661873,1702661255,-618,0xad8663715b08f41a3aec47cc,445761,1567784,138963707722
160386919,1702661873,1702661255,-618,0xad8663715b08f41a3aec47cc,445762,1582092,138963707722
160386920,1702661873,1702661255,-618,0xad8663715b08f41a3aec47cc,445763,1511336,138963707722
160386921,1702661873,1702661255,-618,0xad8663715b08f41a3aec47cc,445764,1610394,138963707722
160386922,1702661873,1702661279,-594,0xad8663715b08f41a3aec47cc,445765,1556138,162727209792
160386923,1702661873,1702661303,-570,0xad8663715b08f41a3aec47cc,445766,1555946,143767334018
160386924,1702661873,1702661315,-558,0xad8663715b08f41a3aec47cc,445767,1607746,137889035168
160386925,1702661873,1702661315,-558,0xad8663715b08f41a3aec47cc,445768,1518642,137889035168
160386926,1702661873,1702661315,-558,0xad8663715b08f41a3aec47cc,445769,1585088,137889035168
160386927,1702661873,1702661315,-558,0xad8663715b08f41a3aec47cc,445770,1603678,137889035168
160386928,1702661873,1702661315,-558,0xad8663715b08f41a3aec47cc,445771,1606654,137889035168
160386929,1702661873,1702661315,-558,0xad8663715b08f41a3aec47cc,445772,1564018,137889035168
160386930,1702661873,1702661315,-558,0xad8663715b08f41a3aec47cc,445773,1575916,137889035168
160386931,1702661873,1702661315,-558,0xad8663715b08f41a3aec47cc,445774,1558530,137889035168
160386932,1702661873,1702661315,-558,0xad8663715b08f41a3aec47cc,445775,1552196,137889035168
160386933,1702661873,1702661315,-558,0xad8663715b08f41a3aec47cc,445776,1595184,137889035168
160386934,1702661873,1702661315,-558,0xad8663715b08f41a3aec47cc,445777,1584400,137889035168
160386935,1702661873,1702661315,-558,0xad8663715b08f41a3aec47cc,445778,1570192,137889035168
160386936,1702661873,1702661351,-522,0xad8663715b08f41a3aec47cc,445779,1589334,138504728816
160386937,1702661873,1702661351,-522,0xad8663715b08f41a3aec47cc,445780,1572474,138504728816
160386938,1702661873,1702661351,-522,0xad8663715b08f41a3aec47cc,445781,1555336,138504728816
160386939,1702661873,1702661351,-522,0xad8663715b08f41a3aec47cc,445782,1571404,138504728816
160386940,1702661873,1702661351,-522,0xad8663715b08f41a3aec47cc,445783,1561234,138504728816
160386941,1702661873,1702661351,-522,0xad8663715b08f41a3aec47cc,445784,1573244,138504728816
160386942,1702661873,1702661351,-522,0xad8663715b08f41a3aec47cc,445785,1583482,138504728816
160386943,1702661873,1702661351,-522,0xad8663715b08f41a3aec47cc,445786,1600232,138504728816
160386944,1702661873,1702661351,-522,0xad8663715b08f41a3aec47cc,445787,1558830,138504728816
160386945,1702661873,1702661351,-522,0xad8663715b08f41a3aec47cc,445788,1581404,138504728816
160386946,1702661873,1702661351,-522,0xad8663715b08f41a3aec47cc,445789,1549450,138504728816
160386947,1702661873,1702661351,-522,0xad8663715b08f41a3aec47cc,445790,1607478,138504728816
160386948,1702661873,1702661351,-522,0xad8663715b08f41a3aec47cc,445791,1555870,138504728816
160386949,1702661873,1702661351,-522,0xad8663715b08f41a3aec47cc,445792,1592430,138504728816
160386951,1702661873,1702661387,-486,0xad8663715b08f41a3aec47cc,445793,1593978,142714535615
160386952,1702661873,1702661387,-486,0xad8663715b08f41a3aec47cc,445794,1589040,142714535615
160386953,1702661873,1702661399,-474,0xad8663715b08f41a3aec47cc,445795,1599532,140775374200
160386954,1702661873,1702661399,-474,0xad8663715b08f41a3aec47cc,445796,1579142,140775374200
160386955,1702661873,1702661399,-474,0xad8663715b08f41a3aec47cc,445797,1603700,140775374200
160386956,1702661873,1702661399,-474,0xad8663715b08f41a3aec47cc,445798,1560646,140775374200
160386957,1702661873,1702661399,-474,0xad8663715b08f41a3aec47cc,445799,1593318,140775374200
160386958,1702661873,1702661399,-474,0xad8663715b08f41a3aec47cc,445800,1570218,140775374200
160386959,1702661873,1702661399,-474,0xad8663715b08f41a3aec47cc,445801,1587436,140775374200
160386960,1702661873,1702661399,-474,0xad8663715b08f41a3aec47cc,445802,1586792,140775374200
160386961,1702661873,1702661399,-474,0xad8663715b08f41a3aec47cc,445803,1580740,140775374200
160386962,1702661873,1702661399,-474,0xad8663715b08f41a3aec47cc,445804,1548666,140775374200
160386963,1702661873,1702661399,-474,0xad8663715b08f41a3aec47cc,445805,1482448,140775374200
160386964,1702661873,1702661399,-474,0xad8663715b08f41a3aec47cc,445806,1507734,140775374200
160386965,1702661873,1702661399,-474,0xad8663715b08f41a3aec47cc,445807,1601626,140775374200
160386966,1702661873,1702661435,-438,0xad8663715b08f41a3aec47cc,445808,1545124,143653189834
160386967,1702661873,1702661435,-438,0xad8663715b08f41a3aec47cc,445809,1555352,143653189834
160386968,1702661873,1702661435,-438,0xad8663715b08f41a3aec47cc,445810,1531070,143653189834
160386969,1702661873,1702661435,-438,0xad8663715b08f41a3aec47cc,445811,1545478,143653189834
160386970,1702661873,1702661435,-438,0xad8663715b08f41a3aec47cc,445812,1532486,143653189834
160386971,1702661873,1702661459,-414,0xad8663715b08f41a3aec47cc,445813,1591436,139758152098
160386972,1702661873,1702661459,-414,0xad8663715b08f41a3aec47cc,445814,1489008,139758152098
160386973,1702661873,1702661459,-414,0xad8663715b08f41a3aec47cc,445815,1570316,139758152098
160386974,1702661873,1702661459,-414,0xad8663715b08f41a3aec47cc,445816,1594944,139758152098
160386975,1702661873,1702661459,-414,0xad8663715b08f41a3aec47cc,445817,1544164,139758152098
160386976,1702661873,1702661459,-414,0xad8663715b08f41a3aec47cc,445818,1584068,139758152098
160386977,1702661873,1702661459,-414,0xad8663715b08f41a3aec47cc,445819,1605124,139758152098
160386978,1702661873,1702661459,-414,0xad8663715b08f41a3aec47cc,445820,1572138,139758152098
160386979,1702661873,1702661459,-414,0xad8663715b08f41a3aec47cc,445821,1535952,139758152098
160386980,1702661873,1702661459,-414,0xad8663715b08f41a3aec47cc,445822,1542934,139758152098
160386981,1702661873,1702661459,-414,0xad8663715b08f41a3aec47cc,445823,1538294,139758152098
160386982,1702661873,1702661459,-414,0xad8663715b08f41a3aec47cc,445824,1528558,139758152098
160386983,1702661873,1702661459,-414,0xad8663715b08f41a3aec47cc,445825,1607466,139758152098
160386984,1702661873,1702661459,-414,0xad8663715b08f41a3aec47cc,445826,1538566,139758152098
160386985,1702661873,1702661459,-414,0xad8663715b08f41a3aec47cc,445827,1547966,139758152098
160386986,1702661873,1702661495,-378,0xad8663715b08f41a3aec47cc,445828,1548604,141121717337
160386987,1702661873,1702661495,-378,0xad8663715b08f41a3aec47cc,445829,1594710,141121717337
160386988,1702661873,1702661495,-378,0xad8663715b08f41a3aec47cc,445830,1539112,141121717337
160386989,1702661873,1702661495,-378,0xad8663715b08f41a3aec47cc,445831,1591374,141121717337
160386990,1702661873,1702661495,-378,0xad8663715b08f41a3aec47cc,445832,1562496,141121717337
160386991,1702661873,1702661495,-378,0xad8663715b08f41a3aec47cc,445833,1558596,141121717337
160386992,1702661873,1702661495,-378,0xad8663715b08f41a3aec47cc,445834,1532518,141121717337
160386993,1702661873,1702661495,-378,0xad8663715b08f41a3aec47cc,445835,1595278,141121717337
160386994,1702661873,1702661495,-378,0xad8663715b08f41a3aec47cc,445836,1596364,141121717337
160386995,1702661873,1702661495,-378,0xad8663715b08f41a3aec47cc,445837,1523046,141121717337
